N,P,K,plant,temp,humidity,ph,rainfall
75.0,200.0,200.0,Bawang Merah,19.721447433492052,97.3974734501771,6.291335658327702,77.4035226008087
75.0,200.0,200.0,Bawang Merah,20.176288884101943,97.96664649549574,6.274884911831755,76.30772663706695
75.0,200.0,200.0,Bawang Merah,19.77837693723024,98.35028265807378,6.255659969233281,79.45990203965648
75.0,200.0,200.0,Bawang Merah,19.78572384023957,97.30513057393193,6.2732680109658014,79.46931634236296
75.0,200.0,200.0,Bawang Merah,19.61810568389218,97.34652653397382,6.2546445030415985,79.26391569399463
75.0,200.0,200.0,Bawang Merah,19.601305421794827,97.28565162223356,6.258447426167299,81.06864849389886
75.0,200.0,200.0,Bawang Merah,19.970950928270597,97.24835382772932,6.257800104050529,79.03110507637324
75.0,200.0,200.0,Bawang Merah,19.681896580542613,96.83570500640457,6.223067222112979,79.34894848226136
225.0,277.5,150.0,Bawang Merah,24.860051771241306,97.21368734751482,5.270614974175649,79.25104497288375
225.0,277.5,150.0,Bawang Merah,24.738591938499304,97.02186355813566,5.289198388912899,77.4489136456361
225.0,277.5,150.0,Bawang Merah,24.92121345279694,97.88019394839714,5.2294245723356125,77.00742758724853
225.0,277.5,150.0,Bawang Merah,24.95490485615234,97.39659536973903,5.228567668037334,78.87410302044529
225.0,277.5,150.0,Bawang Merah,24.82235685984176,98.15100999039126,5.254926005220827,78.13625304565501
225.0,277.5,150.0,Bawang Merah,25.108605227508818,97.1738870249255,5.290135971236395,79.43831298896116
225.0,277.5,150.0,Bawang Merah,24.484674079828956,97.60435628393515,5.244288897666017,77.35726511890468
225.0,277.5,150.0,Bawang Merah,25.17121676933474,96.68829854657585,5.262732123851361,76.09964080362106
225.0,277.5,150.0,Bawang Merah,25.161529939643216,97.90833876093154,5.248237621434698,79.06373577737857
225.0,277.5,150.0,Bawang Merah,25.063469565309575,97.27485365039037,5.232730494755076,77.45561071136906
300.0,370.0,200.0,Bawang Merah,25.051482571597756,96.93735356697972,5.225285939050076,75.23904390958363
300.0,370.0,200.0,Bawang Merah,25.00605817823115,97.9648095256606,5.2118612336510495,78.21358289718479
300.0,370.0,200.0,Bawang Merah,24.878254816627695,97.76163984526227,5.284972058443602,79.97421845354172
300.0,370.0,200.0,Bawang Merah,25.1154765297978,97.58989096307882,5.246312176319746,81.43204916863368
300.0,370.0,200.0,Bawang Merah,25.401107993933017,97.7565572729384,5.226944358147216,79.21246510256957
300.0,370.0,200.0,Bawang Merah,24.796166368694454,98.22607765289752,5.283388970371885,79.94063992661779
300.0,370.0,200.0,Bawang Merah,24.802366376578707,97.57065421286816,5.258967608120135,79.39673069056005
300.0,370.0,200.0,Bawang Merah,24.95523222007894,97.86858760135135,5.2963159407214215,76.94713928980825
300.0,370.0,200.0,Bawang Merah,24.778712350342847,97.15321933618225,5.234866570392349,78.56694283694861
300.0,370.0,200.0,Bawang Merah,25.235741557029627,97.67455463912529,5.2435562450185085,78.36074733323518
150.0,185.0,100.0,Bawang Merah,26.94612353044292,97.26392711877736,6.003296856972373,79.06979306544076
150.0,185.0,100.0,Bawang Merah,26.943746569110786,98.09998722041217,6.004386723675242,79.45633788036196
150.0,185.0,100.0,Bawang Merah,27.238445967500578,97.1111017733244,6.01267370810158,76.73017886635093
150.0,185.0,100.0,Bawang Merah,27.10766839279184,96.99154340780873,5.976162774680215,77.13874525449329
150.0,185.0,100.0,Bawang Merah,27.258260066662274,97.4747930131966,5.978635434378259,77.22280019813387
150.0,185.0,100.0,Bawang Merah,27.09576186692543,97.7445278321224,6.004238645894027,76.83962607602479
150.0,185.0,100.0,Bawang Merah,26.724138808746723,97.95629622019366,5.964510240185506,75.95347641063853
150.0,185.0,100.0,Bawang Merah,27.04622238970769,98.04438271774762,6.01509332407464,78.76786441945434
150.0,185.0,100.0,Bawang Merah,26.862230619821897,97.96442823240471,5.970657760315401,78.5730935120438
150.0,185.0,100.0,Bawang Merah,27.006613829636606,97.37336314747046,5.951302732229486,76.59551359398826
75.0,92.5,50.0,Bawang Merah,25.320937478691548,96.86014281469639,5.245928803738906,77.72785440689195
75.0,92.5,50.0,Bawang Merah,25.023858305825247,97.32691879260744,5.289824261499348,76.41847246618879
75.0,92.5,50.0,Bawang Merah,24.877553742409503,98.01035189528912,5.252314896605254,76.60651148310663
75.0,92.5,50.0,Bawang Merah,24.9781640176245,97.87705056369379,5.253097281682558,78.05189760464665
75.0,92.5,50.0,Bawang Merah,24.930841885290327,97.19909662622547,5.276182702331222,78.63932979423049
75.0,92.5,50.0,Bawang Merah,24.662281692935917,97.31453838054668,5.270244761279958,77.53742488183497
75.0,92.5,50.0,Bawang Merah,24.998810096510088,98.14548353489008,5.200894565259885,79.13864352816789
75.0,92.5,50.0,Bawang Merah,24.853995339200353,97.26010307280507,5.25214328755953,77.14126565004366
75.0,92.5,50.0,Bawang Merah,25.050802816613796,97.27982372199025,5.230902926248207,76.72397819058794
75.0,92.5,50.0,Bawang Merah,24.749319318889505,97.90744388269408,5.235253376713812,76.76355027850558
165.0,225.0,140.0,Bawang Merah,30.0953166815573,97.89913460191192,6.490864459018154,77.10619548579734
165.0,225.0,140.0,Bawang Merah,29.676372627264108,97.28722767601738,6.524317174953115,76.93744676898969
165.0,225.0,140.0,Bawang Merah,30.024397314941222,98.1074642784881,6.490208745251036,77.26675086983283
165.0,225.0,140.0,Bawang Merah,29.91805269065783,98.42598283134969,6.537987318478903,77.956319034592
165.0,225.0,140.0,Bawang Merah,30.094653226207097,97.19319711712339,6.467925384011379,77.25045212679585
165.0,225.0,140.0,Bawang Merah,29.611290300362292,97.61801071610793,6.498742510577929,80.7931620967259
165.0,225.0,140.0,Bawang Merah,30.171721127932575,97.38831951020981,6.47549368982985,78.84557982805126
165.0,225.0,140.0,Bawang Merah,29.849984513819862,97.14157290931242,6.5181191386131125,79.3131144239499
165.0,225.0,140.0,Bawang Merah,29.86668591971642,98.02137745955062,6.4924383872807745,77.35558052476948
165.0,225.0,140.0,Bawang Merah,29.570081272734086,97.9104712213852,6.499280145376026,76.34107885201638
